TimeStamp,SCA_ENG,RAW_ENG,MIN_ENG,MAX_ENG,ACT_ENG,SCA_VAL,RAW_VAL,MIN_VAL,MAX_VAL,ACT_VAL,SCA_MED,RAW_MED,MIN_MED,MAX_MED,ACT_MED,SCA_FRU,RAW_FRU,MIN_FRU,MAX_FRU,ACT_FRU,SCA_FOC,RAW_FOC,MIN_FOC,MAX_FOC,ACT_FOC,SCA_EXC,RAW_EXC,MIN_EXC,MAX_EXC,ACT_EXC,SCA_LEX,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1548252754.371343,0.676726,0.303460,-1.696285,0.744460,1,0.770647,11.727039,-7.945366,19.211493,1,0.326739,0.145020,0.045003,0.326418,1,0.618543,49.330009,17.560762,70.804710,1,0.433354,0.433354,0.000000,1.000000,1,0.397156,3.782374,1.949415,6.564631,1,0.219852,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252764.360552,0.794296,0.431889,-1.689916,0.748193,1,0.840474,15.702538,-7.967026,19.325875,1,0.239303,0.120652,0.045736,0.324545,1,0.654949,50.987122,18.011180,70.506169,1,0.530754,0.530754,0.000000,1.000000,1,0.364345,3.605179,1.940000,6.510336,1,0.306688,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252774.347223,0.752314,-0.117895,-1.689541,0.760693,1,0.866665,15.950372,-8.223344,19.636788,1,0.318241,0.142356,0.046250,0.322713,1,0.735144,54.947136,18.395624,70.302397,1,0.539889,0.539889,0.000000,1.000000,1,0.476799,4.119132,1.940000,6.510336,1,0.328068,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252784.335109,0.774915,0.406627,-1.686284,0.769916,1,0.877824,17.078772,-8.833762,20.214267,1,0.247292,0.123065,0.047066,0.321059,1,0.863462,64.330086,18.511348,71.245138,1,0.641970,0.641970,0.000000,1.000000,1,0.409448,3.806043,1.982528,6.436121,1,0.371541,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252794.324402,0.731389,-0.048221,-1.683696,0.779892,1,0.905158,17.731574,-9.177505,20.594838,1,0.278457,0.131692,0.047605,0.319227,1,0.567490,47.963402,18.902446,71.328448,1,0.561697,0.561697,0.000000,1.000000,1,0.646965,4.863845,1.982528,6.436121,1,0.423446,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252804.310508,0.697469,-0.011006,-1.675573,0.781493,1,0.787467,13.513073,-9.170344,20.685794,1,0.248113,0.123174,0.048244,0.317524,1,0.393699,40.482555,19.025793,70.898573,1,0.528111,0.528111,0.000000,1.000000,1,0.367074,3.629999,2.030636,6.387697,1,0.466391,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252814.296980,0.727216,-0.042219,-1.668333,0.784285,1,0.801602,13.794336,-9.151475,20.768778,1,0.216900,0.113659,0.048701,0.315756,1,0.381517,39.910995,19.241571,70.482488,1,0.494296,0.494296,0.000000,1.000000,1,0.155201,2.706854,2.030636,6.387697,1,0.406320,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252824.284565,0.735330,-0.118225,-1.662102,0.788494,1,0.834884,15.152047,-9.224964,20.931944,1,0.177442,0.099994,0.048755,0.313903,1,0.585226,48.292667,19.505644,70.111029,1,0.528778,0.528778,0.000000,1.000000,1,0.053858,2.230859,1.997031,6.338594,1,0.310887,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252834.272126,0.708469,0.131146,-1.654987,0.791108,1,0.826735,16.371013,-9.293359,21.091459,1,0.197544,0.106720,0.048905,0.312110,1,0.430922,42.071960,19.842517,69.865803,1,0.423630,0.423630,0.000000,1.000000,1,0.087472,2.376796,1.997031,6.338594,1,0.235909,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252844.265325,0.671303,0.193022,-1.647647,0.793057,1,0.835103,16.343179,-9.401762,21.283890,1,0.219843,0.113537,0.049082,0.310367,1,0.412610,41.306023,20.082164,69.513202,1,0.366105,0.366105,0.000000,1.000000,1,0.118431,2.429290,1.906521,6.320647,1,0.159233,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252854.251826,0.649035,0.042637,-1.639217,0.792758,1,0.832214,16.057524,-9.573997,21.528368,1,0.213079,0.111251,0.049342,0.308691,1,0.467509,43.485870,20.328289,69.186994,1,0.378741,0.378741,0.000000,1.000000,1,0.196062,2.771962,1.906521,6.320647,1,0.132167,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252864.237986,0.757381,-0.063983,-1.632539,0.794954,1,0.858388,17.531595,-9.752603,21.777733,1,0.340717,0.144429,0.049690,0.307148,1,0.524032,45.739586,20.636118,68.982660,1,0.359709,0.359709,0.000000,1.000000,1,0.535597,4.230597,1.859291,6.286695,1,0.160267,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252874.223535,0.689132,0.006598,-1.625730,0.796887,1,0.842622,17.706670,-9.969126,22.057659,1,0.236945,0.118230,0.050247,0.305729,1,0.421617,41.771645,20.891303,68.697354,1,0.437258,0.437258,0.000000,1.000000,1,0.498368,4.065769,1.859291,6.286695,1,0.267021,4,4,4,4,4,4,4,4,4,4,4,4,4,4
