
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:08:04.324+0100;;booklet_switch;Kontaktwinkel;Theorie;false
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:09:11.404+0100;67080;link;Link_Instruktion_xpage
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:09:11.406+0100;2;chapter_switch;Instruktion;false
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:09:18.915+0100;7509;link;Link_Orientierung_xpage
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:09:18.916+0100;1;chapter_switch;Orientierung;false
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:09:52.425+0100;33509;user_rating;I+
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:09:54.232+0100;1807;user_rating;C+
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:09:54.538+0100;306;recommend;;[Kontaktwinkel.Theorie.Link_Theorie_xpage]
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:09:59.400+0100;4862;link;Link_Theorie_xpage
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:09:59.402+0100;2;chapter_switch;Theorie;true
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:10:38.976+0100;39574;link;Link_Grundprinzip_xpage
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:10:38.978+0100;2;chapter_switch;Grundprinzip;false
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:42.580+0100;63602;user_rating;I+
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:43.433+0100;853;user_rating;C+
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:43.982+0100;549;recommend;[Kontaktwinkel.Theorie.Link_Theorie_xpage];[Kontaktwinkel.Theorie.Link_Berechnung_xpage]
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:45.879+0100;1897;link;Link_Berechnung_xpage
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:45.880+0100;1;chapter_switch;Berechnung;true
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:52.927+0100;7047;user_rating;I+
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:53.708+0100;781;user_rating;C+
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:54.091+0100;383;recommend;[Kontaktwinkel.Theorie.Link_Berechnung_xpage];[Kontaktwinkel.Theorie.Link_Raue_Oberflaechen_xpage]
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:54.871+0100;780;link;Link_Raue_Oberflaechen_xpage
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:11:54.872+0100;1;chapter_switch;Raue_Oberflaechen;true
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:13:43.476+0100;108604;user_rating;I+
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:14:16.681+0100;33205;user_rating;C-
bbea7869-96fb-4280-9f7b-168532cd81e0;user617;2019-01-23T15:14:17.528+0100;847;recommend;[Kontaktwinkel.Theorie.Link_Raue_Oberflaechen_xpage];[Kontaktwinkel.Theorie.Link_Berechnung_xpage]
