TimeStamp,SCA_ENG,RAW_ENG,MIN_ENG,MAX_ENG,ACT_ENG,SCA_VAL,RAW_VAL,MIN_VAL,MAX_VAL,ACT_VAL,SCA_MED,RAW_MED,MIN_MED,MAX_MED,ACT_MED,SCA_FRU,RAW_FRU,MIN_FRU,MAX_FRU,ACT_FRU,SCA_FOC,RAW_FOC,MIN_FOC,MAX_FOC,ACT_FOC,SCA_EXC,RAW_EXC,MIN_EXC,MAX_EXC,ACT_EXC,SCA_LEX,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1546938149.542200088501,0.723462000000,-0.124360000000,-1.605349000000,0.315089000000,1.000000000000,0.528206000000,6.410048000000,-6.363647000000,18.023549000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.406091000000,0.406091000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,2.755943000000,2.755943000000,7.913584000000,1.000000000000,0.207261000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1546938159.530174016953,0.754527000000,-0.370994000000,-1.603473000000,0.329827000000,1.000000000000,0.489293000000,5.469926000000,-6.405045000000,17.945158000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.384631000000,0.384631000000,0.000000000000,1.000000000000,1.000000000000,0.142908000000,3.493009000000,2.755943000000,7.913584000000,1.000000000000,0.161596000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1546938169.518069982529,0.677974000000,-0.419623000000,-1.597587000000,0.340341000000,1.000000000000,0.505129000000,5.409223000000,-6.515267000000,17.883024000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.403605000000,0.403605000000,0.000000000000,1.000000000000,1.000000000000,0.183125000000,3.473269000000,2.498771000000,7.820254000000,1.000000000000,0.183942000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1546938179.507086992264,0.552746000000,-1.396125000000,-1.583982000000,0.332082000000,1.000000000000,0.548378000000,8.557971000000,-6.590968000000,17.816134000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.396327000000,0.396327000000,0.000000000000,1.000000000000,1.000000000000,0.137181000000,3.228779000000,2.498771000000,7.820254000000,1.000000000000,0.161341000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1546938189.492580175400,0.447965000000,-0.798776000000,-1.582131000000,0.322049000000,1.000000000000,0.616419000000,9.074553000000,-6.532246000000,17.716239000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.388327000000,0.388327000000,0.000000000000,1.000000000000,1.000000000000,0.100066000000,2.819661000000,2.276900000000,7.700936000000,1.000000000000,0.138949000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1546938199.481549024582,0.742828000000,-0.001270000000,-1.576367000000,0.317592000000,1.000000000000,0.562363000000,7.407132000000,-6.463250000000,17.615679000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.375463000000,0.375463000000,0.000000000000,1.000000000000,1.000000000000,0.182448000000,3.266505000000,2.276900000000,7.700936000000,1.000000000000,0.141097000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1546938209.469152927399,0.792391000000,-0.253546000000,-1.578981000000,0.336496000000,1.000000000000,0.637708000000,7.651794000000,-6.462866000000,17.680272000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.437706000000,0.437706000000,0.000000000000,1.000000000000,1.000000000000,0.472116000000,4.734861000000,2.187909000000,7.582668000000,1.000000000000,0.234118000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1546938219.459352970123,0.665401000000,-0.394653000000,-1.571172000000,0.340218000000,1.000000000000,0.560051000000,6.546744000000,-6.352516000000,17.576904000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.462779000000,0.462779000000,0.000000000000,1.000000000000,1.000000000000,0.266996000000,3.628289000000,2.187909000000,7.582668000000,1.000000000000,0.280801000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1546938229.444130182266,0.686023000000,-0.094812000000,-1.560484000000,0.339345000000,1.000000000000,0.555325000000,6.477749000000,-6.328238000000,17.489996000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.442143000000,0.442143000000,0.000000000000,1.000000000000,1.000000000000,0.183886000000,3.167465000000,2.208455000000,7.423695000000,1.000000000000,0.252892000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1546938239.435010910034,0.706894000000,-0.379242000000,-1.553340000000,0.344144000000,1.000000000000,0.561200000000,6.991296000000,-6.382154000000,17.556701000000,1.000000000000,0.302941000000,0.099995000000,-0.099504000000,0.498994000000,0.000000000000,0.000000000000,0.000000000000,500.000000000000,600.000000000000,0.000000000000,0.446490000000,0.446490000000,0.000000000000,1.000000000000,1.000000000000,0.167743000000,3.083276000000,2.208455000000,7.423695000000,1.000000000000,0.264033000000,0.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
