TimeStamp,SCA_ENG,RAW_ENG,MIN_ENG,MAX_ENG,ACT_ENG,SCA_VAL,RAW_VAL,MIN_VAL,MAX_VAL,ACT_VAL,SCA_MED,RAW_MED,MIN_MED,MAX_MED,ACT_MED,SCA_FRU,RAW_FRU,MIN_FRU,MAX_FRU,ACT_FRU,SCA_FOC,RAW_FOC,MIN_FOC,MAX_FOC,ACT_FOC,SCA_EXC,RAW_EXC,MIN_EXC,MAX_EXC,ACT_EXC,SCA_LEX,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1547036148.810286045074,0.946502000000,-0.710683000000,-1.168118000000,-0.339789000000,0.000000000000,0.870611000000,24.122543000000,-6.316577000000,18.566446000000,1.000000000000,0.388605000000,0.160326000000,-0.031706000000,0.437392000000,0.000000000000,0.245400000000,74.156532000000,-10.015461000000,295.686440000000,0.000000000000,0.571093000000,0.571093000000,0.000000000000,1.000000000000,0.000000000000,0.289902000000,6.477513000000,3.709581000000,13.257387000000,0.000000000000,0.575926000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1547036158.801156997681,0.946502000000,0.092475000000,-1.184931000000,-0.316219000000,1.000000000000,0.717911000000,8.910525000000,-7.278237000000,19.391140000000,1.000000000000,0.310725000000,0.128402000000,-0.028265000000,0.431636000000,1.000000000000,0.255583000000,70.806511000000,-14.933139000000,284.658226000000,1.000000000000,0.457950000000,0.457950000000,0.000000000000,1.000000000000,1.000000000000,0.777821000000,11.136065000000,3.709581000000,13.257387000000,1.000000000000,0.480618000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1547036168.787816047668,0.940215000000,-0.003651000000,-1.223729000000,-0.269323000000,1.000000000000,0.436009000000,4.122741000000,-7.336283000000,19.288420000000,1.000000000000,0.291923000000,0.120268000000,-0.024214000000,0.423392000000,1.000000000000,0.221343000000,40.187126000000,-34.160564000000,265.111342000000,1.000000000000,0.418316000000,0.418316000000,0.000000000000,1.000000000000,1.000000000000,0.043447000000,4.391088000000,4.009048000000,12.802328000000,1.000000000000,0.471729000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1547036178.775008916855,0.779697000000,-0.514509000000,-1.263012000000,-0.213104000000,1.000000000000,0.475524000000,5.571516000000,-7.679252000000,19.277195000000,1.000000000000,0.315296000000,0.129837000000,-0.020630000000,0.415626000000,1.000000000000,0.238876000000,31.814089000000,-47.830351000000,249.096538000000,1.000000000000,0.332845000000,0.332845000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,4.009048000000,4.009048000000,12.802328000000,1.000000000000,0.316314000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1547036188.763679981232,0.704161000000,-0.267608000000,-1.257989000000,-0.206829000000,1.000000000000,0.440048000000,4.214381000000,-8.063156000000,19.285168000000,1.000000000000,0.401246000000,0.162542000000,-0.016322000000,0.409602000000,1.000000000000,0.284723000000,36.417717000000,-55.199705000000,234.940888000000,1.000000000000,0.249430000000,0.249430000000,0.000000000000,1.000000000000,1.000000000000,0.056287000000,3.273249000000,2.713496000000,12.658075000000,1.000000000000,0.202942000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1547036198.751026868820,0.930486000000,-0.165391000000,-1.278201000000,-0.173273000000,1.000000000000,0.635264000000,8.378857000000,-8.089110000000,19.222532000000,1.000000000000,0.453653000000,0.181584000000,-0.011408000000,0.405587000000,1.000000000000,0.335171000000,46.585529000000,-55.895018000000,226.403401000000,1.000000000000,0.180361000000,0.180361000000,0.000000000000,1.000000000000,1.000000000000,0.061584000000,3.325919000000,2.713496000000,12.658075000000,1.000000000000,0.118324000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1547036208.737417936325,0.946502000000,-0.430211000000,-1.303262000000,-0.142856000000,1.000000000000,0.579834000000,5.851872000000,-7.893834000000,19.094641000000,1.000000000000,0.380305000000,0.158009000000,-0.006566000000,0.402470000000,1.000000000000,0.344424000000,46.921936000000,-53.533408000000,217.037666000000,1.000000000000,0.202217000000,0.202217000000,0.000000000000,1.000000000000,1.000000000000,0.149087000000,3.278819000000,1.667457000000,12.475632000000,1.000000000000,0.081326000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1547036218.726969003677,0.918663000000,-0.029739000000,-1.371219000000,-0.058430000000,1.000000000000,0.509767000000,5.233490000000,-7.802999000000,18.958522000000,1.000000000000,0.311019000000,0.133478000000,-0.003077000000,0.397463000000,1.000000000000,0.365595000000,50.568333000000,-50.625143000000,209.000083000000,1.000000000000,0.239076000000,0.239076000000,0.000000000000,1.000000000000,1.000000000000,0.084776000000,2.583731000000,1.667457000000,12.475632000000,1.000000000000,0.073867000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1547036228.713335037231,0.927523000000,-0.136479000000,-1.432151000000,0.023539000000,1.000000000000,0.554043000000,6.887087000000,-7.686923000000,18.827505000000,1.000000000000,0.335559000000,0.142889000000,0.000240000000,0.392812000000,1.000000000000,0.379013000000,51.796883000000,-48.791019000000,201.893883000000,1.000000000000,0.233516000000,0.233516000000,0.000000000000,1.000000000000,1.000000000000,0.133967000000,2.475967000000,0.979482000000,12.150055000000,1.000000000000,0.074245000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
1547036238.701985836029,0.900442000000,-0.081749000000,-1.494296000000,0.108302000000,1.000000000000,0.538294000000,6.088198000000,-7.569322000000,18.692929000000,1.000000000000,0.291612000000,0.127197000000,0.003051000000,0.388017000000,1.000000000000,0.326440000000,38.917252000000,-46.583802000000,194.173654000000,1.000000000000,0.248867000000,0.248867000000,0.000000000000,1.000000000000,1.000000000000,0.115280000000,2.267225000000,0.979482000000,12.150055000000,1.000000000000,0.094827000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000,4.000000000000
